name	kind	query	description	comment	url	source
Z2527301677	SMILES	Cl.CC(N)C1=CN(N=N1)C=2C=CC=CC2	""	"DSI library"	""	DSI
Z108545814	SMILES	CCC(=O)NC1=C(OC=2C=CC=CC12)C(=O)N	""	"DSI library"	""	DSI
Z2142244288	SMILES	CCNC=1C=CC(=CC1F)S(=O)(=O)C	""	"DSI library"	""	DSI
Z1331830630	SMILES	CCC(CC)C(=O)NC=1C=CC=CC1O	""	"DSI library"	""	DSI
Z281802060	SMILES	CNC=1N=CC=C(OC)N1	""	"DSI library"	""	DSI
Z57190020	SMILES	COC(=O)NC=1C=CC(CC=2C=CN=CC2)=CC1	""	"DSI library"	""	DSI
Z1373445602	SMILES	CN1CCN(CC1=O)C=2N=CC=CC2F	""	"DSI library"	""	DSI
Z68639747	SMILES	CCN1C(NC(=O)C)=NC=2C=CC=CC12	""	"DSI library"	""	DSI
Z1492796719	SMILES	CC(=O)NC1CNC=2C=CC=CC2C1	""	"DSI library"	""	DSI
Z45515569	SMILES	CN(CCC#N)S(=O)(=O)C=1C=CC(C)=CC1	""	"DSI library"	""	DSI
Z803153598	SMILES	Cl.Cl.CC=1N=CSC1C(=O)N2CCCNCC2	""	"DSI library"	""	DSI
Z275151340	SMILES	CN1C=C(Cl)C(=N1)C(=O)NC2CCCC2	""	"DSI library"	""	DSI
Z53825177	SMILES	CCS(=O)(=O)NC=1C=CC=CC1F	""	"DSI library"	""	DSI
Z1688504114	SMILES	CC1=NN(C)C(C)=C1NC(=O)CC#N	""	"DSI library"	""	DSI
Z359352902	SMILES	Cl.CN(C)CC1=CC=C(O1)C(=O)O	""	"DSI library"	""	DSI
Z57299526	SMILES	C(NC1=NC=2C=CC=CC2N1)C3=CC=CO3	""	"DSI library"	""	DSI
Z1507502062	SMILES	COC=1C=CC=C2NC(=O)CCCC12	""	"DSI library"	""	DSI
Z296054478	SMILES	O=C(NC=1C=CC=NC1)C=2C=NN3C=CC=NC23	""	"DSI library"	""	DSI
Z56837087	SMILES	ClC=1C=CC(NC(=O)CC#N)=CC1	""	"DSI library"	""	DSI
Z68299550	SMILES	CC(C)(CO)NC(=O)C=1C=CC=C(Cl)C1	""	"DSI library"	""	DSI
Z44585920	SMILES	O=C(NCCC=1C=CC=CC1)NC2CCCCC2	""	"DSI library"	""	DSI
Z53836105	SMILES	CCOC(=O)C=1C=CC(F)=CC1F	""	"DSI library"	""	DSI
Z126932614	SMILES	CS(=O)(=O)CC1=NC=2C=CC=CC2N1	""	"DSI library"	""	DSI
Z44584192	SMILES	O=C(NCC1=CC=CO1)NC2CCCCC2	""	"DSI library"	""	DSI
Z2856434855	SMILES	CN1C(CNC2CCCCC2)=NC=3C=CC=CC13	""	"DSI library"	""	DSI
Z1152242726	SMILES	COC=1C=CC(NC(=O)NC2=CC=CS2)=CN1	""	"DSI library"	""	DSI
Z126932654	SMILES	Cl.Cl.O=C(N1CCNCC1)C=2C=CN=CC2	""	"DSI library"	""	DSI
Z1430613393	SMILES	CC=1C=CC(NC(=O)C=2C=CC=C(F)C2)=CC1O	""	"DSI library"	""	DSI
Z56813508	SMILES	O=C(CC#N)NC1CCCCC1	""	"DSI library"	""	DSI
Z31697001	SMILES	CCOC(=O)NC=1C=CC=C(Cl)C1	""	"DSI library"	""	DSI
Z26824727	SMILES	CCC1=NN=C(NC(=O)C=2C=NC=CN2)S1	""	"DSI library"	""	DSI
Z57475877	SMILES	CCCC(=O)NC=1N=NN(CC)N1	""	"DSI library"	""	DSI
Z26769872	SMILES	FC=1C=CC(CCNC(=O)C2=CC=CO2)=CC1	""	"DSI library"	""	DSI
Z1623890017	SMILES	C1CCN(CC1)C2=NOC(=N2)C3=CC=CS3	""	"DSI library"	""	DSI
Z28290384	SMILES	COC=1C=CC=C(C1)C(=O)NC=2C=CC=CC2F	""	"DSI library"	""	DSI
Z32400357	SMILES	CC=1C=CC=C(C1)C(=O)N2CCC(CC2)C(=O)N	""	"DSI library"	""	DSI
Z56827661	SMILES	CC=1C=CC=C(C1)C(=O)NCC(=O)O	""	"DSI library"	""	DSI
Z2856434879	SMILES	CC=1NC=NC1CN2CCC=3C=CC=CC3C2	""	"DSI library"	""	DSI
Z190662888	SMILES	COC=1C=CC(CNC(=O)CC#N)=CC1	""	"DSI library"	""	DSI
Z19735981	SMILES	O=C(COC=1C=CC=CC1)N2CCCC2	""	"DSI library"	""	DSI
Z373221060	SMILES	C1CN(C1)C=2N=CN=C3N=CNC23	""	"DSI library"	""	DSI
Z363104204	SMILES	CNC(=O)C1=C(C)ON=C1C=2C=CC(F)=CC2	""	"DSI library"	""	DSI
Z2447286438	SMILES	Cl.CN(C(=O)C1CCNC1)C=2C=CC=CC2	""	"DSI library"	""	DSI
Z2697514548	SMILES	CN1N=C(C(=O)N)C=2C=CC=CC12	""	"DSI library"	""	DSI
Z1262246195	SMILES	Cl.FC(F)(F)CC(=O)N1CCNCC1	""	"DSI library"	""	DSI
Z2856434776	SMILES	NCC=1C=CC=CC1OC(F)(F)F	""	"DSI library"	""	DSI
Z1896598013	SMILES	CCC1=CC(=O)N2N=C(NC)SC2=N1	""	"DSI library"	""	DSI
Z2856434786	SMILES	Cl.CNCC=1C=CN=CC1	""	"DSI library"	""	DSI
Z274575916	SMILES	CC=1C=C(N=C(C)N1)N2CCNCC2	""	"DSI library"	""	DSI
Z1373430305	SMILES	FC=1C=CC=NC1NCC2CCOCC2	""	"DSI library"	""	DSI
Z2027049478	SMILES	C1=CSC(=N1)C2=NN=CN2	""	"DSI library"	""	DSI
Z2856434938	SMILES	Cl.COC=1C=CC=2NC=C(CN(C)C)C2C1	""	"DSI library"	""	DSI
Z2241963319	SMILES	CC1CCC(CC1)NC2CCC(O)CC2	""	"DSI library"	""	DSI
Z57328997	SMILES	COC=1C=CC(NCC=2C=CC(F)=CC2)=CC1	""	"DSI library"	""	DSI
Z1741966151	SMILES	CS(=O)(=O)NCC1CCNCC1	""	"DSI library"	""	DSI
Z1259086950	SMILES	OCC1CN(CC=2C=CC=CC2)CCO1	""	"DSI library"	""	DSI
Z1262398388	SMILES	NC=1N=CN=CC1C=2C=CC(Cl)=CC2	""	"DSI library"	""	DSI
Z31190928	SMILES	CC(C)NC=1N=CC=CN1	""	"DSI library"	""	DSI
Z210803634	SMILES	Cl.CCOC=1C=CC(=CC1)C(C)N	""	"DSI library"	""	DSI
Z1324080698	SMILES	CC=1C=C(F)C=C(C1)S(=O)(=O)N	""	"DSI library"	""	DSI
Z2856434899	SMILES	OC1CCN(CC=2C=CSC2)CC1	""	"DSI library"	""	DSI
Z1103351268	SMILES	CC(C)(O)CNC1CCOCC1	""	"DSI library"	""	DSI
Z431807512	SMILES	CC(C)N(C)S(=O)(=O)N1CCNC(=O)C1	""	"DSI library"	""	DSI
Z2856434791	SMILES	FC=1C=CC=C(CN2CCOCC2)C1	""	"DSI library"	""	DSI
Z111529496	SMILES	COCC(=O)NCC1=NC=2C=CC=CC2N1	""	"DSI library"	""	DSI
Z1139246057	SMILES	CNC1CCCN(C1)C=2C=CC=NN2	""	"DSI library"	""	DSI
Z30871350	SMILES	COC=1C=CC(CNC(=O)C=2C=NC=CN2)=CC1	""	"DSI library"	""	DSI
Z419995480	SMILES	O=C(CCCC=1C=CC=CC1)N2CCOCC2	""	"DSI library"	""	DSI
Z729726784	SMILES	CC1=NOC(NC(=O)CC2CCCC2)=N1	""	"DSI library"	""	DSI
Z1350579414	SMILES	CCC1=NC(=NO1)C2CCCN2	""	"DSI library"	""	DSI
Z26251905	SMILES	CC=1C=C2N=CN(CC(=O)N)C2=CC1C	""	"DSI library"	""	DSI
Z316425948	SMILES	CC1CCN(CC1)C(=O)CC(F)(F)F	""	"DSI library"	""	DSI
Z955369596	SMILES	COC=1C=CC(Br)=CC1CNC(=O)C	""	"DSI library"	""	DSI
Z31721097	SMILES	CCOC(=O)N1CCOCC1	""	"DSI library"	""	DSI
Z26548228	SMILES	O=C(CCC1CCCC1)NC=2C=CC=C(C#N)C2	""	"DSI library"	""	DSI
Z52314092	SMILES	CC(=O)NCCC=1C=CC=CC1C	""	"DSI library"	""	DSI
Z54226006	SMILES	FC=1C=CC=C(F)C1C(=O)N2CCCC2	""	"DSI library"	""	DSI
Z1263811695	SMILES	CC1COCCN1CCN	""	"DSI library"	""	DSI
Z27678561	SMILES	COC=1C=CC=2N=C(NC(=O)C3CC3)SC2C1	""	"DSI library"	""	DSI
Z369936976	SMILES	CN(CC=1C=C(C)ON1)C(=O)NC2CC2	""	"DSI library"	""	DSI
Z28290321	SMILES	COC=1C=CC(=CC1)C(=O)NC=2C=CC=CC2F	""	"DSI library"	""	DSI
Z1362754425	SMILES	CC(O)CN1C=CN=C1C	""	"DSI library"	""	DSI
Z219104216	SMILES	CCNC=1C=CC(C#N)=CN1	""	"DSI library"	""	DSI
Z355728146	SMILES	CCNC(=O)CN1CC(C)OCC1C	""	"DSI library"	""	DSI
Z1134240160	SMILES	CC(C)SC1=NN=C(NC(=O)C)S1	""	"DSI library"	""	DSI
Z57292378	SMILES	CN1N=NC(NC(=O)C2=CC=3C=CC=CC3O2)=N1	""	"DSI library"	""	DSI
Z1515654336	SMILES	CN1C=C(C(=O)N)C(=N1)C(F)F	""	"DSI library"	""	DSI
Z275179758	SMILES	CN1C=C(CNC(=O)C2=CC=CO2)C=N1	""	"DSI library"	""	DSI
Z1509882419	SMILES	CC(C)N1C=NC(=C1)S(=O)(=O)N	""	"DSI library"	""	DSI
Z165063492	SMILES	CCC(=O)NC1=NN=C(S1)C2CCCCC2	""	"DSI library"	""	DSI
Z65532537	SMILES	CC(OC=1C=CC=CC1F)C(=O)O	""	"DSI library"	""	DSI
Z275179946	SMILES	CN1N=CC(Cl)=C1C(=O)N2CCCCC2	""	"DSI library"	""	DSI
Z1444783243	SMILES	CC(=O)NC=1C=CC=CC1CC(=O)O	""	"DSI library"	""	DSI
Z2856434887	SMILES	OC=1C=CC=CC1CN2CCOCC2	""	"DSI library"	""	DSI
Z1693429442	SMILES	CC=1C=C(C)N=C(NC(=O)NC=2C=CC=CC2)C1	""	"DSI library"	""	DSI
Z45641455	SMILES	CS(=O)(=O)NC=1C=CC(=CC1)C=2C=CC=CC2	""	"DSI library"	""	DSI
Z1348559502	SMILES	CNC1(CCCC1)C(=O)N	""	"DSI library"	""	DSI
Z2856434846	SMILES	CCC1=NN=C(NC(=O)CN(C)C)S1	""	"DSI library"	""	DSI
Z33486130	SMILES	CC(=O)NC1=CC(=CC(=C1)C(=O)N)C(=O)N	""	"DSI library"	""	DSI
Z57292369	SMILES	CC(C)C(=O)NC=1N=NN(C)N1	""	"DSI library"	""	DSI
Z45516134	SMILES	CCN(CC)S(=O)(=O)C=1C=CC(C)=CC1	""	"DSI library"	""	DSI
Z57344995	SMILES	CCC(=O)NC=1C=CC(=CC1)N2CCC(C)CC2	""	"DSI library"	""	DSI
Z26794305	SMILES	CC(=O)NC=1C=CC=2NC(=O)NC2C1	""	"DSI library"	""	DSI
Z57292400	SMILES	CCOC=1C=CC=C(C1)C(=O)NC=2N=NN(C)N2	""	"DSI library"	""	DSI
Z1349163663	SMILES	CN(C1CCC1)C=2C=CC(=NN2)C(=O)N	""	"DSI library"	""	DSI
Z28429425	SMILES	CC=1C=CSC1C(=O)NCC=2C=CC(C)=CC2	""	"DSI library"	""	DSI
Z2856434918	SMILES	CCOC=1C=CC(CC(=O)O)=CC1	""	"DSI library"	""	DSI
Z31792168	SMILES	O=C(CC1CCCCC1)NC=2C=CC=NC2	""	"DSI library"	""	DSI
Z26804467	SMILES	CSC1=NSC(NC(=O)C)=N1	""	"DSI library"	""	DSI
Z2856434865	SMILES	C(CN1CCOCC1)SC=2C=CC=CC2	""	"DSI library"	""	DSI
Z30242120	SMILES	NC(=O)C=1C=CC(NC(=O)C=2C=NC=CN2)=CC1	""	"DSI library"	""	DSI
Z2856434874	SMILES	CC(C)C=1C=CC(CN2CCC(O)CC2)=CC1	""	"DSI library"	""	DSI
Z2856434845	SMILES	OC(=O)C=1C=CC(OCC=2C=CC=CC2)=CC1	""	"DSI library"	""	DSI
Z2856434813	SMILES	COCCNC1CCN(CC1)C(=O)C	""	"DSI library"	""	DSI
Z1741973467	SMILES	COC=1C=CC(=CC1)C(=O)C2CCNCC2	""	"DSI library"	""	DSI
Z730649594	SMILES	OC=1C=CC(CCNC(=O)C=2C=CC=CN2)=CC1	""	"DSI library"	""	DSI
Z27653940	SMILES	CC(C)CC(=O)NC=1C=CC(NC(=O)C)=CC1	""	"DSI library"	""	DSI
Z375990520	SMILES	COC(=O)CNC(=O)C=1C=C(C)ON1	""	"DSI library"	""	DSI
Z26548083	SMILES	CC(C)C(=O)NC=1C=CC=C(C#N)C1	""	"DSI library"	""	DSI
Z2856434807	SMILES	COC=1C=CC=CC1N2CCN(CC#N)CC2	""	"DSI library"	""	DSI
Z2856434937	SMILES	CC(=O)C=1C=CC(OCC(=O)O)=CC1	""	"DSI library"	""	DSI
Z2856434849	SMILES	CC(C)NCC1=NC(=NO1)C=2C=CC(C)=CC2	""	"DSI library"	""	DSI
Z203581214	SMILES	ClC=1C=CC(CC(=O)NC=2N=CC=CN2)=CC1	""	"DSI library"	""	DSI
Z89307993	SMILES	CC=1OC=CC1C(=O)N2CCC=3C=CC=CC23	""	"DSI library"	""	DSI
Z56923284	SMILES	NC=1C=CC(=CC1)S(=O)(=O)NC=2C=CC=CC2	""	"DSI library"	""	DSI
Z2856434868	SMILES	CCN1CCC(CC1)NC=2C=CC=CC2F	""	"DSI library"	""	DSI
Z26365442	SMILES	CC(=O)NC=1C=CC=CC1OCC=2C=CC=CC2	""	"DSI library"	""	DSI
Z27749656	SMILES	FC=1C=CC=C(C1)C(=O)NCC=2C=CC=CC2	""	"DSI library"	""	DSI
Z2017861827	SMILES	CC(=O)N1C[C@H]2CC[C@H]1C=3C=CC=CC23	""	"DSI library"	""	DSI
Z32014663	SMILES	CN(C)C(=O)C=1C=CC=C(C)C1C	""	"DSI library"	""	DSI
Z1827602749	SMILES	CC1CCOC1C(=O)NC2=CN=NS2	""	"DSI library"	""	DSI
Z57324924	SMILES	COC=1C=CC(=CC1)N2CC(CC2=O)C(=O)N	""	"DSI library"	""	DSI
Z979145504	SMILES	COC(=O)NC=1SC(C)=NC1C=2C=CC=CC2	""	"DSI library"	""	DSI
Z1272480091	SMILES	COCC1CN(CCO1)C=2C=CC=CN2	""	"DSI library"	""	DSI
Z1203329531	SMILES	CC(=O)NCC1(O)CCCC1	""	"DSI library"	""	DSI
Z2856434906	SMILES	[Na+].[O-]C(=O)COCC=1C=CC=CC1	""	"DSI library"	""	DSI
Z52214433	SMILES	CC=1C=CC=CC1CC(=O)N	""	"DSI library"	""	DSI
Z927400026	SMILES	CC(C)C(N)C(=O)N1CCOCC1	""	"DSI library"	""	DSI
Z52425517	SMILES	CCCC1=NN=C(NC(=O)C=2C=CC=CN2)S1	""	"DSI library"	""	DSI
Z1266823232	SMILES	CNC(C)C=1SC(C)=NC1C	""	"DSI library"	""	DSI
Z55290386	SMILES	OC=1C=CC=C(NC(=O)NC=2C=CC(F)=CC2)C1	""	"DSI library"	""	DSI
Z1267773566	SMILES	CC(C)C(N)C1=NC(C)=NO1	""	"DSI library"	""	DSI
Z2092370954	SMILES	CCN(C)C(=O)C=1C=CC=C(N)C1	""	"DSI library"	""	DSI
Z56755722	SMILES	COC=1C=CC(=CC1)C(N)C(=O)O	""	"DSI library"	""	DSI
Z1263820300	SMILES	CC1=NN(C)C(C)=C1CN2CCNCC2	""	"DSI library"	""	DSI
Z1203252645	SMILES	CN(C(=O)C)C=1C=CC=NC1	""	"DSI library"	""	DSI
Z2443429438	SMILES	Cl.N[C@H]1CCN(C1)S(=O)(=O)C=2C=CC=CC2	""	"DSI library"	""	DSI
Z2444997446	SMILES	CC1=NC(CN2C[C@@H](F)C[C@H]2CN)=CS1	""	"DSI library"	""	DSI
Z228585842	SMILES	CN1CCN(CC1)C(=O)CO	""	"DSI library"	""	DSI
Z733898630	SMILES	CC(C)NC(=O)C=1C=C(C)N(C)N1	""	"DSI library"	""	DSI
Z73240835	SMILES	CC1=CSC(NC(=O)C2CCOCC2)=N1	""	"DSI library"	""	DSI
Z1619978933	SMILES	CC1=NN=C(CN2CCC=C(F)C2)S1	""	"DSI library"	""	DSI
Z394039592	SMILES	CC1(C)CN(CCO1)C(=O)CC(F)(F)F	""	"DSI library"	""	DSI
Z1267882044	SMILES	C(NC=1C=CN=CC1)C2CCCO2	""	"DSI library"	""	DSI
Z57260516	SMILES	COCC(=O)NC=1C(C)=CC(C)=CC1C	""	"DSI library"	""	DSI
Z2074076908	SMILES	FC(F)OCC(=O)N1CCCC2(CC2)C1	""	"DSI library"	""	DSI
Z277468432	SMILES	OC=1N=CC(N2CCCCC2)=C(O)N1	""	"DSI library"	""	DSI
Z1263529721	SMILES	CC(NC1CC1)C=2C=CC=NC2	""	"DSI library"	""	DSI
Z136583524	SMILES	CC=1OC=CC1C(=O)NC=2C=CN=CC2	""	"DSI library"	""	DSI
Z2277255954	SMILES	CC1(CC1)S(=O)(=O)N2CCC=C(F)C2	""	"DSI library"	""	DSI
Z437516460	SMILES	CC=1C=CC(CNC(=O)C2CCC2)=CN1	""	"DSI library"	""	DSI
Z1246465616	SMILES	CC(CC=1C(C)=NOC1C)C(=O)N(C)C	""	"DSI library"	""	DSI
Z56880342	SMILES	CCNC(=O)NC=1C=C(C)ON1	""	"DSI library"	""	DSI
Z2217052426	SMILES	CC1C(O)CCCN1CC=2C=CC=CC2	""	"DSI library"	""	DSI
Z907784200	SMILES	CCNC(=O)C=1C=CC(N(C)C)=C(F)C1	""	"DSI library"	""	DSI
Z1273312142	SMILES	CCOC=1C(F)=CC=CC1C(=O)N(C)C	""	"DSI library"	""	DSI
Z31721798	SMILES	O=C(CCC1CCCCC1)N2CCOCC2	""	"DSI library"	""	DSI
Z1983897532	SMILES	CC1=NC=C(CNC=2C=NC=C(F)C2)S1	""	"DSI library"	""	DSI
Z19733482	SMILES	CN(C)C(=O)COC=1C=CC=CC1C	""	"DSI library"	""	DSI
Z1497321453	SMILES	CC1=NC(C(=O)N2CCCC2)=C(C)S1	""	"DSI library"	""	DSI
Z1891773393	SMILES	Cl.CC(N)C=1C=CC(NC(=O)C2CC2)=CC1	""	"DSI library"	""	DSI
Z1929757385	SMILES	CC1(C)CN(CC1O)C=2N=CC=CC2F	""	"DSI library"	""	DSI
Z2856434793	SMILES	NC(=O)CN1CCN(CC1)C(=O)C2=CC=CO2	""	"DSI library"	""	DSI
Z85525355	SMILES	CC(C)C=1C=CC(=CC1)C(=O)NC=2C=CC=CN2	""	"DSI library"	""	DSI
Z57292433	SMILES	CN1N=NC(NC(=O)C=2C=CC(F)=CC2)=N1	""	"DSI library"	""	DSI
Z1190787729	SMILES	CC1=CC(=NO1)C(=O)NC=2C=CC=3NC=CC3C2	""	"DSI library"	""	DSI
Z1593306637	SMILES	CC[C@H](CO)NC(=O)NC=1C=CC(Cl)=CC1	""	"DSI library"	""	DSI
Z2027158783	SMILES	CC(=O)NC1=CC=CC2=NON=C12	""	"DSI library"	""	DSI
Z1587220559	SMILES	OC=1C=CC=CC1CNC2=NC=3C=CC=CC3N2	""	"DSI library"	""	DSI
Z192981502	SMILES	COC(=O)NC1=NC=2C(C)=CC=CC2S1	""	"DSI library"	""	DSI
Z1416571195	SMILES	NC(=O)C=1C=CN=C(NC2CC=CC2)C1	""	"DSI library"	""	DSI
Z18197050	SMILES	COC(=O)C=1C=CC(=CC1)S(=O)(=O)N	""	"DSI library"	""	DSI
Z2856434812	SMILES	OC=1C=CC(CN2CCC=3C=CC=CC3C2)=CC1	""	"DSI library"	""	DSI
Z2856434878	SMILES	COC=1C=CC(CN2CCOCC2)=CC1OC	""	"DSI library"	""	DSI
Z445856640	SMILES	CC(C)NC(=O)N(C)C1CCS(=O)(=O)C1	""	"DSI library"	""	DSI
Z285675722	SMILES	CC=1C=C(C)N=C(NC=2C=CC=CC2)N1	""	"DSI library"	""	DSI
Z2856434827	SMILES	CC=1C=CC(=CC1C)C(=O)NC2=NN=CN2	""	"DSI library"	""	DSI
Z27666218	SMILES	O=C(NC1=NC=2C=CC=CC2N1)C3CCCCC3	""	"DSI library"	""	DSI
Z755044716	SMILES	CCNC(=O)C1=CNN=N1	""	"DSI library"	""	DSI
Z1581680287	SMILES	COC(=O)NC=1C=C(C)N(N1)C=2C=CC=CC2	""	"DSI library"	""	DSI
Z85517292	SMILES	CN(C)C=1C=CC(=CC1)C(=O)NC=2C=CN=CC2	""	"DSI library"	""	DSI
Z2856434881	SMILES	OC=1C=CC=CC1CN2CCC=3C=CC=CC3C2	""	"DSI library"	""	DSI
Z1635496816	SMILES	CC(=O)NC=1C=C2OCOC2=CC1C	""	"DSI library"	""	DSI
Z2856434848	SMILES	C(N1CCCCCC1)C2=CNC=3C=CC=CC23	""	"DSI library"	""	DSI
Z30595739	SMILES	CC(C)C(=O)NC=1C=CC(=CC1)N2CCCCC2	""	"DSI library"	""	DSI
Z1802166390	SMILES	C[C@@H]1C[C@H]1C(=O)NCCC=2C=CC(Cl)=CC2	""	"DSI library"	""	DSI
Z48847594	SMILES	CC(=O)NC=1C=CC(=CC1)C2=CSC(N)=N2	""	"DSI library"	""	DSI
Z2735592898	SMILES	CN(C)S(=O)(=O)N1CCN(C)CC1	""	"DSI library"	""	DSI
Z44584202	SMILES	FC=1C=CC(NC(=O)NCC2=CC=CO2)=CC1	""	"DSI library"	""	DSI
Z2856434929	SMILES	CC=1C=CC(CN2CCS(=O)(=O)CC2)=CC1	""	"DSI library"	""	DSI
Z56943440	SMILES	COC=1C=CC(NCC=2C=CC=CC2O)=CC1	""	"DSI library"	""	DSI
Z1545312521	SMILES	CC=1C(Cl)=CC=CC1NC(=O)[C@@H]2CCCO2	""	"DSI library"	""	DSI
Z123856654	SMILES	CN(C)C(=O)NC=1C=CC(=CC1)S(=O)(=O)N	""	"DSI library"	""	DSI
Z19735192	SMILES	FC=1C=CC=C(NC(=O)COC=2C=CC=CC2)C1	""	"DSI library"	""	DSI
Z48847633	SMILES	CC=1SC(N)=NC1C=2C=CC(C)=C(C)C2	""	"DSI library"	""	DSI
Z18839017	SMILES	CCC=1C=CC(OCC(=O)N2CCCCC2)=CC1	""	"DSI library"	""	DSI
Z45527714	SMILES	CNS(=O)(=O)C=1C=CC=CC1Cl	""	"DSI library"	""	DSI
Z27805986	SMILES	FC=1C=CC(CC(=O)NC=2C=CC(F)=CC2)=CC1	""	"DSI library"	""	DSI
Z1891773476	SMILES	CNCC1COC=2C=CC=CC2O1	""	"DSI library"	""	DSI
Z2856434851	SMILES	FC=1C=CC(CNCC=2C=CC(C#N)=CC2)=CC1	""	"DSI library"	""	DSI
Z33452549	SMILES	CC=1C=CC=C(C1)C(=O)NC=2C=CC(C)=CC2O	""	"DSI library"	""	DSI
Z69091635	SMILES	O=C(NCCC1=CCCCC1)C=2C=NC=CN2	""	"DSI library"	""	DSI
Z68195082	SMILES	OC=1C=CC=CC1NC(=O)COC=2C=CC=CC2	""	"DSI library"	""	DSI
Z1217741507	SMILES	CC(C)(C)C1CCN(CC1)C(=O)C=2C=CC=CC2	""	"DSI library"	""	DSI
Z384361454	SMILES	CC=1C=C(ON1)C(=O)NCC2CCOC2	""	"DSI library"	""	DSI
Z123970702	SMILES	CC(C)(CO)NC(=O)NC=1C=CC(Cl)=CC1	""	"DSI library"	""	DSI
Z2301438417	SMILES	CC1=NN(C)C=2C(O)=NN=CC12	""	"DSI library"	""	DSI
Z818727262	SMILES	C(NC1CC1)C2CCOC2	""	"DSI library"	""	DSI
Z741218268	SMILES	COC=1C=CC(CNC(=O)C2=CSN=N2)=CC1	""	"DSI library"	""	DSI
Z2940170964	SMILES	CN1CCC[C@H](C1)OC(=O)C2=CC=CO2	""	"DSI library"	""	DSI
Z87615031	SMILES	CC(=O)NC=1C=CC(CC(=O)N)=CC1	""	"DSI library"	""	DSI
Z729352906	SMILES	FC=1C=CC=C(CN2CCCS2(=O)=O)C1	""	"DSI library"	""	DSI
Z90664455	SMILES	CC(=O)N1CCC(N)CC1	""	"DSI library"	""	DSI
Z19684186	SMILES	COC(=O)C=1C=CN=CC1	""	"DSI library"	""	DSI
Z2466069494	SMILES	Cl.Cl.CC(N1CCNCC1)C=2C=CC=CC2F	""	"DSI library"	""	DSI
Z2272040604	SMILES	C[1C@@H]1CC[1C@@H](O1)C(=O)N2CCC=C(F)C2	""	"DSI library"	""	DSI
Z1273312153	SMILES	CNC(=O)C=1C=CC=C2C=CNC12	""	"DSI library"	""	DSI
Z2856434917	SMILES	Cl.COC=1C=CC(CN)=CC1OC	""	"DSI library"	""	DSI
Z212851096	SMILES	CC1CN(CCO1)C(=O)C=2C=NC=CN2	""	"DSI library"	""	DSI
Z1267773633	SMILES	CCC1=NC=C(CNC)S1	""	"DSI library"	""	DSI
Z145119960	SMILES	NC(=O)C=1C=C(C=CN1)N2CCCC2	""	"DSI library"	""	DSI
Z2856434805	SMILES	Cl.NCC=1C=CC(=CC1)C2=CC=CS2	""	"DSI library"	""	DSI
Z1267773786	SMILES	CCNC=1C=CC(C)=NN1	""	"DSI library"	""	DSI
Z1449748885	SMILES	COC=1C=CC(NC(=O)CN)=CC1	""	"DSI library"	""	DSI
Z1896597864	SMILES	CNC=1N=CC=NC1C#N	""	"DSI library"	""	DSI
Z2442269480	SMILES	CC1=NOC(CC(N)C=2C=CC=CC2)=N1	""	"DSI library"	""	DSI
Z1267881672	SMILES	CC=1C=CC=C(NC(=O)[C@@H]2CCCN2)N1	""	"DSI library"	""	DSI
Z2204875953	SMILES	C1OC=2C=CC(=CC2O1)C=3C=CNN3	""	"DSI library"	""	DSI
Z287484230	SMILES	CC1=NN(C)C(C)=C1CC(=O)N	""	"DSI library"	""	DSI
Z1454840342	SMILES	CC(=O)N1CCOC(CO)C1	""	"DSI library"	""	DSI
Z131516158	SMILES	CC(NC(=O)C)C1=NN=C2C=CC=CN12	""	"DSI library"	""	DSI
Z1245580461	SMILES	CC1CCN(CCN)CC1	""	"DSI library"	""	DSI
Z425387594	SMILES	Cl.CCOC=1C=CC=CC1N2CCNCC2	""	"DSI library"	""	DSI
Z18618496	SMILES	COC(=O)CNC(=O)C1CCCCC1	""	"DSI library"	""	DSI
Z328695024	SMILES	CC(C)N(C)C=1N=CN=C2N(C)N=CC12	""	"DSI library"	""	DSI
Z1259335913	SMILES	CC1=NC(CN2CCC(CN)CC2)=CS1	""	"DSI library"	""	DSI
Z425449682	SMILES	Cl.NCC1=CC(=NO1)C=2C=CC=CC2	""	"DSI library"	""	DSI
Z1381484542	SMILES	CCCN1N=CC=C1C=2C=CN=CC2	""	"DSI library"	""	DSI
Z86417414	SMILES	FC=1C=CC=CC1C(=O)NC2=NN=CS2	""	"DSI library"	""	DSI
Z1546887028	SMILES	CC(CO)N(C)C=1N=CC(Cl)=CN1	""	"DSI library"	""	DSI
Z426041412	SMILES	Cl.CS(=O)(=O)NC=1C=CC(CN)=CC1	""	"DSI library"	""	DSI
Z1346370629	SMILES	CC1CN(CCC1N)S(=O)(=O)C	""	"DSI library"	""	DSI
Z27682767	SMILES	CCC(=O)NC=1C=CC(=CC1)S(=O)(=O)N	""	"DSI library"	""	DSI
Z1741794237	SMILES	CC1CNCCN1CCO	""	"DSI library"	""	DSI
Z274553586	SMILES	CC=1N=C(C)N(CCC(=O)O)N1	""	"DSI library"	""	DSI
Z1578665941	SMILES	CC1=NSC(=N1)N2CCCNCC2	""	"DSI library"	""	DSI
Z438067480	SMILES	CCC(=O)NCC1=NN=C2CCCCN12	""	"DSI library"	""	DSI
Z1250132788	SMILES	CCC(NC)C=1C=CN=CC1	""	"DSI library"	""	DSI
